query	qlen.bp	qtrans.aa	hit	hlen.aa
Mcavernosa20356-RA	6871	357	sp|Q0KIA2|Y9801_DROME	709
Mcavernosa20355-RA	672	196	sp|Q5RBW0|SETD9_PONAB	273
Mcavernosa20361-RA	311	88	sp|P0C1J0|CYP15_RHIO9	630
Mcavernosa20367-RA	832	207	sp|F1MNN4|FBXW7_BOVIN	706
Mcavernosa20364-RA	855	252	sp|Q3TUA9|SG196_MOUSE	349
Mcavernosa20366-RA	513	111	sp|Q96CG8|CTHR1_HUMAN	243
Mcavernosa20380-RA	1053	281	sp|Q6V0K7|OIT3_RAT	546
Mcavernosa20381-RA	1022	304	sp|G8HTB6|ZPP_ACRMI	414
Mcavernosa20383-RA	820	133	sp|P70412|CUZD1_MOUSE	606
Mcavernosa20382-RA	1257	262	sp|Q6V0K7|OIT3_RAT	546
Mcavernosa20368-RA	858	82	sp|O76411|SCD2_CAEEL	1421
Mcavernosa20390-RA	2067	446	sp|Q9JHA8|VWA7_MOUSE	891
Mcavernosa20405-RA	2515	643	sp|Q38953|DEAH5_ARATH	1168
Mcavernosa20413-RA	792	147	sp|Q8VE97|SRSF4_MOUSE	489
Mcavernosa20404-RA	1782	591	sp|Q6P4S8|INT1_MOUSE	2195
Mcavernosa20402-RA	4873	1583	sp|Q8N201|INT1_HUMAN	2190
Mcavernosa20400-RA	1730	340	sp|Q8N201|INT1_HUMAN	2190
Mcavernosa20417-RA	998	72	sp|Q8IXZ2|ZC3H3_HUMAN	948
Mcavernosa20418-RA	1265	304	sp|Q96EV8|DTBP1_HUMAN	351
Mcavernosa20422-RA	2341	464	sp|Q767K6|DHX16_PIG	1045
Mcavernosa20432-RA	782	84	sp|Q08379|GOGA2_HUMAN	1002
Mcavernosa20434-RA	1788	391	sp|Q61107|GBP4_MOUSE	620
Mcavernosa20437-RA	2181	273	sp|Q6NZQ4|PAXI1_MOUSE	1056
Mcavernosa20439-RA	2730	510	sp|A0JNA8|PAXI1_BOVIN	984
Mcavernosa20441-RA	474	106	sp|Q80TR1|AGRL1_MOUSE	1466
Mcavernosa20446-RA	507	153	sp|Q54JR2|ABCC3_DICDI	1412
Mcavernosa20447-RA	990	255	sp|P18762|ADRB2_MOUSE	418
Mcavernosa20454-RA	3236	101	sp|E9Q5C9|NOLC1_MOUSE	702
Mcavernosa20451-RA	6741	2101	sp|P33450|FAT_DROME	5147
Mcavernosa20450-RA	2316	578	sp|Q2PZL6|FAT4_MOUSE	4981
Mcavernosa20458-RA	1436	181	sp|Q6ZHE5|DCYD1_ORYSJ	426
Mcavernosa20462-RA	1243	252	sp|Q6ZHE5|DCYD1_ORYSJ	426
Mcavernosa20468-RA	3796	712	sp|Q9P2K2|TXD16_HUMAN	825
Mcavernosa20467-RA	2316	88	sp|B3SRQ2|MYD88_SALSA	283
Mcavernosa20455-RA	2605	499	sp|Q9EPH0|S26A5_RAT	744
Mcavernosa20456-RA	360	97	sp|Q8CIW6|S26A6_MOUSE	758
Mcavernosa20452-RA	2505	827	sp|Q9V5N8|STAN_DROME	3579
Mcavernosa20460-RA	1398	448	sp|A6NNF4|ZN726_HUMAN	738
Mcavernosa20472-RA	1757	200	sp|Q17QQ2|TPMT_BOVIN	245
Mcavernosa20479-RA	1752	188	sp|Q6ZSM3|MOT12_HUMAN	516
Mcavernosa20482-RA	1257	398	sp|A1L1W9|MOT10_DANRE	505
Mcavernosa20478-RA	674	171	sp|Q4R7U0|TMC7_MACFA	723
Mcavernosa20471-RA	2247	527	sp|A7RR04|EFGM_NEMVE	735
Mcavernosa20484-RA	701	124	sp|Q5SP67|WDR26_DANRE	576
Mcavernosa20487-RA	858	270	sp|A1L1W9|MOT10_DANRE	505
Mcavernosa20483-RA	1141	310	sp|Q90512|ODO2_TAKRU	409
Mcavernosa20486-RA	1250	395	sp|O70461|MOT3_RAT	492
Mcavernosa20491-RA	774	102	sp|Q8IS44|DRD2L_DROME	905
Mcavernosa20494-RA	2343	408	sp|Q641W7|TTLL9_RAT	461
Mcavernosa20501-RA	1215	245	sp|Q3TQF0|FBX31_MOUSE	507
Mcavernosa20503-RA	1910	78	sp|Q5XUX0|FBX31_HUMAN	539
Mcavernosa20499-RA	926	153	sp|Q5R6W3|RBM18_PONAB	190
Mcavernosa20500-RA	1315	101	sp|Q9JJ94|SSNA1_MOUSE	119
Mcavernosa20493-RA	1319	188	sp|Q921E2|RAB31_MOUSE	194
Mcavernosa20495-RA	1151	100	sp|Q642A0|PDRG1_RAT	133
Mcavernosa20511-RA	943	301	sp|F6XBL2|PSD11_XENTR	422
Mcavernosa20513-RA	16670	2183	sp|Q70FJ1|AKAP9_MOUSE	3797
Mcavernosa20518-RA	258	72	sp|A4FVJ7|RBM48_DANRE	364
Mcavernosa20520-RA	1926	517	sp|A6X919|D19L1_MOUSE	746
Mcavernosa20519-RA	258	73	sp|A4FVJ7|RBM48_DANRE	364
Mcavernosa20516-RA	1768	433	sp|A6X919|D19L1_MOUSE	746
Mcavernosa20534-RA	1083	82	sp|P55623|Y4QB_SINFN	164
Mcavernosa20531-RA	2739	252	sp|P59110|SENP1_MOUSE	640
Mcavernosa20536-RA	651	192	sp|Q7TMB8|CYFP1_MOUSE	1253
Mcavernosa20543-RA	8302	1973	sp|Q9Z1T6|FYV1_MOUSE	2097
Mcavernosa20540-RA	900	140	sp|A3KP37|NDUF5_DANRE	321
Mcavernosa20547-RA	1082	228	sp|Q9Y2I7|FYV1_HUMAN	2098
Mcavernosa20542-RA	861	281	sp|Q99M03|RWD2B_MOUSE	290
Mcavernosa20537-RA	916	76	sp|Q01664|TFAP4_HUMAN	338
Mcavernosa20538-RA	434	94	sp|A3KP37|NDUF5_DANRE	321
Mcavernosa20549-RA	576	174	sp|P52785|GUC2E_MOUSE	1108
Mcavernosa20541-RA	1034	304	sp|Q9WUA6|AKT3_MOUSE	479
Mcavernosa20555-RA	1296	405	sp|O70511|ANK3_RAT	2622
Mcavernosa20556-RA	1296	405	sp|O70511|ANK3_RAT	2622
Mcavernosa20551-RA	1326	382	sp|Q1RLY6|KMO_DANRE	474
Mcavernosa20557-RA	1692	209	sp|Q8UVC3|INVS_CHICK	1106
Mcavernosa20552-RA	1179	385	sp|A3KG59|P20D2_MOUSE	431
Mcavernosa20554-RA	714	216	sp|Q5RJU3|CC103_XENTR	225
Mcavernosa20550-RA	1010	240	sp|Q7Q6A7|KMO_ANOGA	486
Mcavernosa20558-RA	3900	402	sp|Q3KR73|KANL3_RAT	877
Mcavernosa20559-RA	922	268	sp|Q90YC2|MMP21_CYNPY	616
Mcavernosa20561-RA	576	179	sp|Q6DI40|TTC33_DANRE	268
Mcavernosa20562-RA	1850	391	sp|P35611|ADDA_HUMAN	737
Mcavernosa20560-RA	762	121	sp|P55066|NCAN_MOUSE	1268
Mcavernosa20565-RA	1302	151	sp|Q6TFL4|KLH24_HUMAN	600
Mcavernosa20573-RA	483	151	sp|Q90828|DC1L1_CHICK	515
Mcavernosa20568-RA	914	146	sp|Q9Z2Y8|PLPHP_MOUSE	274
Mcavernosa20569-RA	1568	434	sp|Q9P2E3|ZNFX1_HUMAN	1918
Mcavernosa20567-RA	1151	131	sp|Q5VZQ5|TEX36_HUMAN	186
Mcavernosa20575-RA	1760	108	sp|Q68US5|EVA1C_PANTR	441
Mcavernosa20563-RA	1390	357	sp|Q58DA0|PSMD4_BOVIN	382
Mcavernosa20572-RA	438	62	sp|Q9TWL9|COMA_CONMA	77
Mcavernosa20578-RA	5884	96	sp|B4GD14|LPHN_DROPE	1684
Mcavernosa20577-RA	1617	107	sp|P58658|EVA1C_HUMAN	441
Mcavernosa20576-RA	1532	109	sp|B4GD14|LPHN_DROPE	1684
Mcavernosa20579-RA	621	150	sp|Q864U8|B3GN5_PIG	377
Mcavernosa20590-RA	933	244	sp|Q4KM93|TM177_RAT	311
Mcavernosa20589-RA	1474	274	sp|Q53S58|TM177_HUMAN	311
Mcavernosa20591-RA	936	271	sp|Q53S58|TM177_HUMAN	311
Mcavernosa20588-RA	2703	610	sp|Q8C525|M21D2_MOUSE	428
Mcavernosa20584-RA	2901	616	sp|Q969F9|HPS3_HUMAN	1004
Mcavernosa20586-RA	2023	582	sp|P49915|GUAA_HUMAN	693
Mcavernosa20594-RA	1424	162	sp|Q6QB00|HELT_DANRE	270
Mcavernosa20598-RA	705	134	sp|Q2YHJ2|PA2B_TRIBO	138
Mcavernosa20602-RA	1372	208	sp|Q80T32|AGRD1_MOUSE	903
Mcavernosa20599-RA	471	126	sp|B8V7S0|CPP1_ACRMI	435
Mcavernosa20597-RA	270	83	sp|P81478|PA2A2_TRIGA	122
Mcavernosa20595-RA	338	91	sp|Q9PUH7|PA2A7_AUSSU	144
Mcavernosa20600-RA	1113	340	sp|Q9EQD2|NPFF2_RAT	417
Mcavernosa20614-RA	1000	189	sp|P41044|CAB32_DROME	310
Mcavernosa20606-RA	1614	220	sp|P9WKC1|Y1425_MYCTU	459
Mcavernosa20610-RA	556	181	sp|Q8NBX0|SCPDL_HUMAN	429
Mcavernosa20612-RA	926	117	sp|Q98925|IRF2_CHICK	348
Mcavernosa20609-RA	465	149	sp|A7T1N0|TMP2L_NEMVE	1551
Mcavernosa20618-RA	555	182	sp|Q5HZP7|SG196_XENLA	352
Mcavernosa20620-RA	336	92	sp|Q68FL6|SYMC_MOUSE	902
Mcavernosa20615-RA	1329	209	sp|P07090|CALB2_CHICK	269
Mcavernosa20619-RA	567	160	sp|Q5HZP7|SG196_XENLA	352
Mcavernosa20627-RA	1184	67	sp|O13125|ATO7A_XENLA	138
Mcavernosa20625-RA	4201	695	sp|Q9WU06|AVIL_RAT	819
Mcavernosa20622-RA	978	202	sp|Q8NHP7|EXD1_HUMAN	514
Mcavernosa20623-RA	963	78	sp|H9IUR0|EXD1_BOMMO	315
Mcavernosa20630-RA	960	117	sp|Q96AH0|SOSB2_HUMAN	204
Mcavernosa20634-RA	2356	488	sp|Q504N2|S22AF_MOUSE	544
Mcavernosa20628-RA	2876	916	sp|Q9Z0W3|NU160_MOUSE	1402
Mcavernosa20636-RA	510	162	sp|Q7ZX53|S22FL_XENLA	487
Mcavernosa20633-RA	849	232	sp|Q8WMP9|PAG15_BOVIN	407
Mcavernosa20632-RA	3396	1079	sp|Q6ZQA0|NBEL2_MOUSE	2742
Mcavernosa20631-RA	1902	611	sp|Q6ZS30|NBEL1_HUMAN	2694
Mcavernosa20640-RA	1208	334	sp|Q8TE73|DYH5_HUMAN	4624
Mcavernosa20648-RA	3625	235	sp|Q11076|UBC17_CAEEL	728
Mcavernosa20643-RA	11838	3943	sp|Q8TE73|DYH5_HUMAN	4624
Mcavernosa20650-RA	3843	662	sp|O16025|AOSL_PLEHO	1066
Mcavernosa20657-RA	3993	1018	sp|O16025|AOSL_PLEHO	1066
Mcavernosa20656-RA	594	146	sp|O16025|AOSL_PLEHO	1066
Mcavernosa20652-RA	1278	425	sp|O16025|AOSL_PLEHO	1066
Mcavernosa20655-RA	567	171	sp|O16025|AOSL_PLEHO	1066
Mcavernosa20660-RA	999	159	sp|Q92673|SORL_HUMAN	2214
Mcavernosa20671-RA	2317	240	sp|A0A1A9TAK5|NR_NARPS	257
Mcavernosa20678-RA	504	113	sp|Q3ZC48|DRAM2_BOVIN	266
Mcavernosa20674-RA	1140	258	sp|Q8BYK4|RDH12_MOUSE	316
Mcavernosa20675-RA	621	204	sp|Q8TC12|RDH11_HUMAN	318
Mcavernosa20679-RA	819	245	sp|Q6UX65|DRAM2_HUMAN	266
Mcavernosa20676-RA	936	260	sp|Q8TC12|RDH11_HUMAN	318
Mcavernosa20672-RA	1695	239	sp|Q8CPI3|FABG_STAES	244
Mcavernosa20692-RA	4293	1066	sp|Q920H8|HEPH_RAT	1157
Mcavernosa20689-RA	1018	132	sp|Q5EAD8|LRC51_BOVIN	192
Mcavernosa20681-RA	4816	216	sp|O43182|RHG06_HUMAN	974
Mcavernosa20680-RA	1488	223	sp|Q923Q2|STA13_MOUSE	1113
Mcavernosa20682-RA	1302	103	sp|Q7ZVE0|GAR1_DANRE	226
Mcavernosa20685-RA	2501	769	sp|Q9VJ79|PDE11_DROME	1451
Mcavernosa20690-RA	1941	316	sp|Q8BMW7|NIPA3_MOUSE	416
Mcavernosa20688-RA	2055	227	sp|Q8CDF7|EXD1_MOUSE	570
Mcavernosa20713-RA	1257	417	sp|P49961|ENTP1_HUMAN	510
Mcavernosa20714-RA	1269	420	sp|P49961|ENTP1_HUMAN	510
Mcavernosa20710-RA	1479	447	sp|Q2EMV9|PAR14_MOUSE	1817
Mcavernosa20719-RA	1080	335	sp|Q95218|DMBT1_RABIT	1594
Mcavernosa20724-RA	1386	236	sp|Q13686|ALKB1_HUMAN	389
Mcavernosa20725-RA	2131	226	sp|O54912|KCNK3_RAT	411
Mcavernosa20726-RA	726	201	sp|Q3LS21|KCNK9_MOUSE	402
Mcavernosa20732-RA	975	88	sp|Q99732|LITAF_HUMAN	161
Mcavernosa20729-RA	1446	312	sp|D4GU72|AGL12_HALVD	310
Mcavernosa20730-RA	4073	622	sp|Q7Z3B3|KANL1_HUMAN	1105
Mcavernosa20731-RA	1419	379	sp|Q6EV56|OFUT2_PANTR	429
Mcavernosa20733-RA	1403	122	sp|Q8BJ42|DLGP2_MOUSE	1059
Mcavernosa20728-RA	510	103	sp|Q9U505|AT5G_MANSE	131
Mcavernosa20727-RA	1816	399	sp|P53791|SC5A1_SHEEP	664
Mcavernosa20745-RA	3465	309	sp|Q9TT94|SCD_BOVIN	359
Mcavernosa20743-RA	348	110	sp|P13670|CHB_VIBHA	883
Mcavernosa20741-RA	3550	729	sp|Q04786|HEX_VIBVL	847
Mcavernosa20744-RA	920	238	sp|Q92038|ACOD_CYPCA	327
Mcavernosa20736-RA	1872	429	sp|Q6UFS5|ZN503_DANRE	563
Mcavernosa20742-RA	4404	809	sp|Q04786|HEX_VIBVL	847
Mcavernosa20734-RA	555	185	sp|Q9CZN7|GLYM_MOUSE	504
Mcavernosa20735-RA	3242	401	sp|Q7Z5K2|WAPL_HUMAN	1190
Mcavernosa20740-RA	1908	624	sp|Q04786|HEX_VIBVL	847
Mcavernosa20737-RA	2122	633	sp|P13670|CHB_VIBHA	883
Mcavernosa20738-RA	1491	493	sp|Q04786|HEX_VIBVL	847
Mcavernosa20739-RA	246	69	sp|P13670|CHB_VIBHA	883
Mcavernosa20746-RA	5233	856	sp|Q8NFU7|TET1_HUMAN	2136
Mcavernosa20756-RA	1725	563	sp|F6QEU4|LIN41_XENTR	814
Mcavernosa20753-RA	3524	1112	sp|Q8IYE1|CCD13_HUMAN	715
Mcavernosa20751-RA	5833	1897	sp|Q9JLC8|SACS_MOUSE	4582
Mcavernosa20760-RA	1653	307	sp|Q01514|GBP1_MOUSE	589
Mcavernosa20757-RA	633	153	sp|Q9P0U3|SENP1_HUMAN	644
Mcavernosa20759-RA	1389	141	sp|Q96PP8|GBP5_HUMAN	586
Mcavernosa20768-RA	744	207	sp|Q400C7|AMZ2_RAT	359
Mcavernosa20772-RA	1946	486	sp|Q29496|CP3AO_SHEEP	503
Mcavernosa20766-RA	690	167	sp|Q925U4|EDEM1_MOUSE	652
Mcavernosa20774-RA	849	237	sp|A8MY62|BLML_HUMAN	500
Mcavernosa20771-RA	689	140	sp|Q2KI92|IMP2L_BOVIN	177
Mcavernosa20765-RA	2166	168	sp|Q0V9X7|MB211_XENTR	359
Mcavernosa20773-RA	1701	480	sp|A8MY62|BLML_HUMAN	500
Mcavernosa20769-RA	1554	290	sp|Q9R060|NUBP1_MOUSE	320
Mcavernosa20764-RA	990	99	sp|Q925U4|EDEM1_MOUSE	652
Mcavernosa20775-RA	1797	489	sp|A8MY62|BLML_HUMAN	500
Mcavernosa20780-RA	2266	510	sp|Q8TB52|FBX30_HUMAN	745
Mcavernosa20777-RA	1271	116	sp|Q6NU27|I4E3B_XENLA	218
Mcavernosa20776-RA	2438	297	sp|Q5ZIM6|AATF_CHICK	574
Mcavernosa20784-RA	753	210	sp|Q9QY81|PO210_MOUSE	1886
Mcavernosa20781-RA	2832	387	sp|Q8TEM1|PO210_HUMAN	1887
Mcavernosa20779-RA	871	230	sp|Q9VQG2|APH1_DROME	238
Mcavernosa20785-RA	945	164	sp|P41595|5HT2B_HUMAN	481
Mcavernosa20789-RA	3783	283	sp|Q5XHM7|CHSTC_XENLA	420
Mcavernosa20786-RA	501	145	sp|Q9TU77|ACTHR_SHEEP	295
Mcavernosa20787-RA	1113	155	sp|Q91559|5HT7R_XENLA	425
Mcavernosa20788-RA	1089	45	sp|P42530|DIS2_DICDI	257
Mcavernosa20794-RA	381	108	sp|Q9D305|THAP2_MOUSE	217
Mcavernosa20793-RA	510	98	sp|P47970|NPTX2_CAVPO	427
Mcavernosa20799-RA	3147	264	sp|P11362|FGFR1_HUMAN	822
Mcavernosa20801-RA	2220	247	sp|Q9P055|JKAMP_HUMAN	311
Mcavernosa20803-RA	1620	85	sp|Q9LE42|HAC5_ARATH	1670
Mcavernosa20802-RA	1188	68	sp|Q92793|CBP_HUMAN	2442
Mcavernosa20816-RA	1206	266	sp|Q8NE86|MCU_HUMAN	351
Mcavernosa20813-RA	290	49	sp|P40320|METK_DROME	408
Mcavernosa20808-RA	2106	267	sp|A4IG32|MICU1_DANRE	489
Mcavernosa20814-RA	560	117	sp|A4IG32|MICU1_DANRE	489
Mcavernosa20812-RA	1485	300	sp|Q6P616|RBM22_XENTR	417
Mcavernosa20823-RA	3405	126	sp|O43426|SYNJ1_HUMAN	1573
Mcavernosa20819-RA	1409	177	sp|O18964|SYNJ1_BOVIN	1324
Mcavernosa20825-RA	585	182	sp|Q5SZV5|K0319_MOUSE	1081
Mcavernosa20826-RA	339	41	sp|Q8CB67|LRP11_MOUSE	483
Mcavernosa20827-RA	2016	378	sp|Q5RFR6|K319L_PONAB	1049
Mcavernosa20837-RA	2599	292	sp|Q5U3K5|RABL6_MOUSE	725
Mcavernosa20840-RA	1824	174	sp|Q5U3K5|RABL6_MOUSE	725
Mcavernosa20844-RA	2197	123	sp|P25291|GP2_CANLF	509
Mcavernosa20841-RA	4620	414	sp|Q14146|URB2_HUMAN	1524
Mcavernosa20843-RA	2400	378	sp|Q14146|URB2_HUMAN	1524
Mcavernosa20852-RA	1147	240	sp|P48508|GSH0_RAT	274
Mcavernosa20854-RA	3867	1273	sp|Q505D1|ANR28_MOUSE	1053
Mcavernosa20861-RA	598	93	sp|Q9H9G7|AGO3_HUMAN	860
Mcavernosa20860-RA	1449	462	sp|Q3UVK0|ERMP1_MOUSE	898
Mcavernosa20853-RA	2558	227	sp|Q9D733|GP2_MOUSE	531
Mcavernosa20863-RA	2808	459	sp|Q8CJG0|AGO2_MOUSE	860
Mcavernosa20868-RA	2122	322	sp|P70541|EI2BG_RAT	452
Mcavernosa20869-RA	1038	331	sp|Q8WTS1|ABHD5_HUMAN	349
Mcavernosa20867-RA	1049	322	sp|P51121|GLNA_XENLA	392
Mcavernosa20870-RA	3708	1205	sp|Q9C093|SPEF2_HUMAN	1822
Mcavernosa20872-RA	1488	79	sp|P70191|TRAF5_MOUSE	558
Mcavernosa20884-RA	852	231	sp|Q9P215|POGK_HUMAN	609
Mcavernosa20885-RA	555	119	sp|Q9P215|POGK_HUMAN	609
Mcavernosa20894-RA	3045	859	sp|O95071|UBR5_HUMAN	2799
Mcavernosa20892-RA	1026	175	sp|P83088|FUCTC_DROME	425
Mcavernosa20898-RA	1064	285	sp|O04619|ADNT1_ARATH	352
Mcavernosa20900-RA	1277	288	sp|O04619|ADNT1_ARATH	352
Mcavernosa20903-RA	1098	250	sp|P50129|5HT2A_PIG	470
Mcavernosa20895-RA	3393	982	sp|Q62671|UBR5_RAT	2788
Mcavernosa20897-RA	579	115	sp|Q6VTH5|RSPH1_CYPCA	218
Mcavernosa20896-RA	1920	590	sp|Q62671|UBR5_RAT	2788
Mcavernosa20904-RA	780	222	sp|P17124|HRH2_CANLF	359
Mcavernosa20907-RA	933	253	sp|P32304|5HT7R_MOUSE	448
Mcavernosa20910-RA	789	192	sp|Q588Y6|5HT1B_FELCA	389
Mcavernosa20905-RA	1170	93	sp|Q08345|DDR1_HUMAN	913
Mcavernosa20916-RA	1331	298	sp|Q6T938|FIBP_DANRE	355
Mcavernosa20913-RA	1287	374	sp|Q80VY9|DHX33_MOUSE	698
Mcavernosa20914-RA	1784	328	sp|P08239|GNAO_BOVIN	354
Mcavernosa20920-RA	4420	1111	sp|P52873|PYC_RAT	1178
Mcavernosa20923-RA	1775	174	sp|Q5EAR5|TRPT1_DANRE	225
Mcavernosa20918-RA	1121	255	sp|P55440|Y4FB_SINFN	664
Mcavernosa20919-RA	2030	406	sp|Q8R2K4|TAF6L_MOUSE	616
Mcavernosa20924-RA	704	90	sp|P46718|PDCD2_MOUSE	343
Mcavernosa20929-RA	1028	270	sp|Q803I4|RING2_DANRE	336
Mcavernosa20933-RA	3034	659	sp|Q9MAG3|AB24G_ARATH	1109
Mcavernosa20938-RA	1577	473	sp|Q91YN5|UAP1_MOUSE	522
Mcavernosa20939-RA	3645	447	sp|Q91YN5|UAP1_MOUSE	522
Mcavernosa20940-RA	5191	1721	sp|A7E2V4|ZSWM8_HUMAN	1837
Mcavernosa20941-RA	972	40	sp|P35556|FBN2_HUMAN	2912
Mcavernosa20947-RA	2811	417	sp|Q8C8H8|KY_MOUSE	661
Mcavernosa20950-RA	1100	130	sp|Q8N5S3|CB073_HUMAN	287
Mcavernosa20958-RA	1768	82	sp|Q63430|CSDC2_RAT	154
Mcavernosa20942-RA	2220	200	sp|Q5RCZ7|RCBT2_PONAB	551
Mcavernosa20959-RA	1638	227	sp|Q9U3W6|MAB21_DROME	365
Mcavernosa20957-RA	334	63	sp|Q08DX0|SNX29_BOVIN	817
Mcavernosa20951-RA	2178	611	sp|G3XCN6|BETS_RHIML	706
Mcavernosa20953-RA	2554	574	sp|P41002|CCNF_HUMAN	786
Mcavernosa20952-RA	2199	597	sp|G3XCN6|BETS_RHIML	706
Mcavernosa20948-RA	2322	429	sp|Q8C8H8|KY_MOUSE	661
Mcavernosa20954-RA	1694	339	sp|B1AQJ2|UBP36_MOUSE	1098
Mcavernosa20960-RA	354	59	sp|P46023|GR101_LYMST	1115
Mcavernosa20949-RA	285	95	sp|Q9BW83|IFT27_HUMAN	186
Mcavernosa20962-RA	1425	437	sp|Q8C735|LIN9_MOUSE	542
Mcavernosa20961-RA	2983	695	sp|Q9EPI1|XYLT1_RAT	821
Mcavernosa20963-RA	2170	416	sp|Q5TKA1|LIN9_HUMAN	542
Mcavernosa20968-RA	987	125	sp|Q7SY09|AGRL4_DANRE	727
Mcavernosa20974-RA	1017	241	sp|P18870|JUN_CHICK	314
Mcavernosa20969-RA	980	263	sp|B3EWY8|SAAR2_ACRMI	390
Mcavernosa20976-RA	1728	430	sp|Q9M0X9|4CLL7_ARATH	544
Mcavernosa20975-RA	3194	430	sp|Q6PA97|TPPC9_XENLA	1151
Mcavernosa17342-RA	1706	108	sp|Q14690|RRP5_HUMAN	1871
Mcavernosa17346-RA	4498	170	sp|Q8IUR6|CRERF_HUMAN	639
Mcavernosa17347-RA	543	148	sp|F4J8K6|RRP5_ARATH	1920
Mcavernosa17348-RA	838	279	sp|Q14690|RRP5_HUMAN	1871
Mcavernosa17343-RA	1785	591	sp|Q14690|RRP5_HUMAN	1871
Mcavernosa17352-RA	261	67	sp|Q39222|RAA1B_ARATH	216
Mcavernosa17353-RA	528	171	sp|P22129|RB11B_DIPOM	218
Mcavernosa17351-RA	2877	243	sp|B1H1E4|ARI1_XENTR	529
Mcavernosa17357-RA	3073	980	sp|Q6ZQF0|TOPB1_MOUSE	1515
Mcavernosa17355-RA	1355	231	sp|Q92547|TOPB1_HUMAN	1522
Mcavernosa17354-RA	946	82	sp|P58317|ZN121_HUMAN	390
Mcavernosa17365-RA	1734	365	sp|Q6NRX3|ADIPB_XENLA	545
Mcavernosa17364-RA	1457	476	sp|O62742|SCP2_RABIT	547
Mcavernosa17376-RA	1314	420	sp|Q92973|TNPO1_HUMAN	898
Mcavernosa17374-RA	1360	302	sp|Q8BFY9|TNPO1_MOUSE	898
Mcavernosa17386-RA	1245	407	sp|O60290|ZN862_HUMAN	1169
Mcavernosa17382-RA	2163	413	sp|Q9U969|SWS_DROME	1425
Mcavernosa17380-RA	1626	534	sp|Q5BK26|PLPL7_RAT	1349
Mcavernosa17379-RA	236	44	sp|A2AJ88|PLPL7_MOUSE	1352
Mcavernosa17404-RA	1377	222	sp|Q9DAK2|PACRG_MOUSE	241
Mcavernosa17408-RA	621	60	sp|B3EWY9|MLP_ACRMI	1594
Mcavernosa17405-RA	1068	114	sp|Q62217|SEM5A_MOUSE	1077
Mcavernosa17403-RA	1825	301	sp|Q32L63|VTA1_BOVIN	307
Mcavernosa17402-RA	3434	577	sp|Q96D71|REPS1_HUMAN	796
Mcavernosa17415-RA	1386	398	sp|Q5SRI9|MANEA_HUMAN	462
Mcavernosa17409-RA	1332	83	sp|Q700K0|SSPO_RAT	5141
Mcavernosa17412-RA	519	158	sp|P51942|MATN1_MOUSE	500
Mcavernosa17413-RA	951	83	sp|B3EWY9|MLP_ACRMI	1594
Mcavernosa17421-RA	5802	1456	sp|Q69Z37|SAM9L_MOUSE	1561
Mcavernosa17416-RA	2273	76	sp|Q5RA42|IF1AX_PONAB	144
Mcavernosa17414-RA	3778	1094	sp|Q3TLI0|TPC10_MOUSE	1258
Mcavernosa17417-RA	6006	1471	sp|Q69Z37|SAM9L_MOUSE	1561
Mcavernosa17424-RA	847	119	sp|Q0VFM6|GMPPA_XENTR	421
Mcavernosa17429-RA	764	129	sp|P86733|KCP_HALAI	126
Mcavernosa17445-RA	243	26	sp|Q7TMR0|PCP_MOUSE	491
Mcavernosa17449-RA	645	202	sp|Q99LC5|ETFA_MOUSE	333
Mcavernosa17446-RA	777	59	sp|Q99549|MPP8_HUMAN	860
Mcavernosa17448-RA	2308	741	sp|Q96PU5|NED4L_HUMAN	975
Mcavernosa17456-RA	540	153	sp|Q8BUR4|DOCK1_MOUSE	1865
Mcavernosa17459-RA	1350	135	sp|Q6P8C4|NHP2_XENTR	149
Mcavernosa17457-RA	568	154	sp|Q9H7D0|DOCK5_HUMAN	1870
Mcavernosa17465-RA	852	84	sp|P18825|ADA2C_HUMAN	462
Mcavernosa17463-RA	659	155	sp|P43141|ADB4C_MELGA	428
Mcavernosa17468-RA	1149	213	sp|O42127|FGFR3_XENLA	802
Mcavernosa17473-RA	249	80	sp|Q7L3S4|ZN771_HUMAN	317
Mcavernosa17472-RA	210	59	sp|A6NJL1|ZSA5B_HUMAN	495
Mcavernosa17471-RA	1134	86	sp|Q9NYQ8|FAT2_HUMAN	4349
Mcavernosa17469-RA	753	131	sp|D3ZHH1|DLL4_RAT	686
Mcavernosa17489-RA	852	265	sp|Q923Y5|TAAR6_RAT	345
Mcavernosa17484-RA	978	276	sp|Q5QD13|TAAR6_MOUSE	345
Mcavernosa17485-RA	987	258	sp|Q923Y8|TAAR1_MOUSE	332
Mcavernosa17480-RA	1020	304	sp|O13076|AA2BR_CHICK	340
Mcavernosa17490-RA	1287	195	sp|Q08C99|VRTN_DANRE	677
Mcavernosa17498-RA	5036	143	sp|P05709|SIM_DROME	697
Mcavernosa17504-RA	900	217	sp|Q14654|KCJ11_HUMAN	390
Mcavernosa17506-RA	1467	436	sp|Q796Y5|YGAK_BACSU	451
Mcavernosa17505-RA	1966	273	sp|Q96EZ8|MCRS1_HUMAN	462
Mcavernosa17497-RA	1986	275	sp|Q8R4S6|AHR_MUSMC	848
Mcavernosa17503-RA	1239	300	sp|P63253|KCNJ2_MACMU	427
Mcavernosa17508-RA	7421	1563	sp|Q13813|SPTN1_HUMAN	2472
